timestamp,src_mac,dst_mac,eth_type,src_ip,dst_ip,protocol,src_port,dst_port,label
1778252538.6455395,00:00:00:00:00:06,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778252538.6463957,00:00:00:00:00:06,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252538.6735797,2a:5c:b5:b6:4e:96,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778252538.6797383,2a:5c:b5:b6:4e:96,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778252538.7777042,e2:6b:b3:eb:2f:de,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778252538.7785916,e2:6b:b3:eb:2f:de,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252538.7793787,e2:6b:b3:eb:2f:de,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778252538.8360965,00:00:00:00:00:04,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778252538.8369794,00:00:00:00:00:04,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252538.8390348,00:00:00:00:00:05,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778252538.839828,00:00:00:00:00:05,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252538.868474,e2:6b:b3:eb:2f:de,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778252538.8747191,e2:6b:b3:eb:2f:de,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778252538.9304216,2a:5c:b5:b6:4e:96,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778252538.9565983,00:00:00:00:00:02,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778252538.9574683,00:00:00:00:00:02,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252538.9643652,00:00:00:00:00:01,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778252539.0447252,2a:5c:b5:b6:4e:96,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778252539.0644,e2:6b:b3:eb:2f:de,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778252539.1259406,e2:6b:b3:eb:2f:de,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778252539.181206,2a:5c:b5:b6:4e:96,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778252539.218284,00:00:00:00:00:03,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778252539.219123,00:00:00:00:00:03,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252539.220824,00:00:00:00:00:05,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778252539.340725,2a:5c:b5:b6:4e:96,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778252539.3727908,00:00:00:00:00:02,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778252539.3779337,e2:6b:b3:eb:2f:de,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778252539.3807135,2a:5c:b5:b6:4e:96,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778252539.5767775,e2:6b:b3:eb:2f:de,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778252539.6028304,00:00:00:00:00:06,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778252539.6647985,e2:6b:b3:eb:2f:de,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778252539.6751306,2a:5c:b5:b6:4e:96,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778252539.8562803,00:00:00:00:00:04,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778252539.8696551,e2:6b:b3:eb:2f:de,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778252539.983233,00:00:00:00:00:03,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778252540.4365964,2a:5c:b5:b6:4e:96,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778252540.6316237,e2:6b:b3:eb:2f:de,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778252541.675039,2a:5c:b5:b6:4e:96,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778252541.870094,e2:6b:b3:eb:2f:de,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778252542.2920625,00:00:00:00:00:06,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252542.4919395,2a:5c:b5:b6:4e:96,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778252542.604737,00:00:00:00:00:02,00:00:00:00:00:01,2054,N/A,N/A,N/A,N/A,N/A,0
1778252542.607431,00:00:00:00:00:01,00:00:00:00:00:02,2054,N/A,N/A,N/A,N/A,N/A,0
1778252542.6092172,e2:6b:b3:eb:2f:de,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252542.6872127,e2:6b:b3:eb:2f:de,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778252542.8634305,00:00:00:00:00:04,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252542.9272232,00:00:00:00:00:03,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252543.117014,2a:5c:b5:b6:4e:96,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252543.1178975,00:00:00:00:00:01,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252543.1229265,00:00:00:00:00:05,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252543.6297407,00:00:00:00:00:02,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252545.6749923,2a:5c:b5:b6:4e:96,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778252545.8708851,e2:6b:b3:eb:2f:de,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778252549.778575,00:00:00:00:00:06,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252550.2879133,e2:6b:b3:eb:2f:de,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252550.8018503,00:00:00:00:00:03,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252550.8027706,00:00:00:00:00:04,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252551.8206072,2a:5c:b5:b6:4e:96,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252551.8267672,00:00:00:00:00:05,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252552.3329716,00:00:00:00:00:02,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252552.333874,00:00:00:00:00:01,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252553.6756568,2a:5c:b5:b6:4e:96,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778252553.8713636,e2:6b:b3:eb:2f:de,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778252564.6281986,00:00:00:00:00:06,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252565.1370049,e2:6b:b3:eb:2f:de,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252566.6723647,00:00:00:00:00:04,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252567.1839545,00:00:00:00:00:03,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252568.7230842,00:00:00:00:00:05,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252569.2287207,2a:5c:b5:b6:4e:96,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252569.6766536,2a:5c:b5:b6:4e:96,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778252569.8725135,e2:6b:b3:eb:2f:de,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778252570.2537558,00:00:00:00:00:02,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252570.25459,00:00:00:00:00:01,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252592.7876263,00:00:00:00:00:06,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252593.2967129,e2:6b:b3:eb:2f:de,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252597.9041855,00:00:00:00:00:04,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252598.928174,00:00:00:00:00:03,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252601.6774576,2a:5c:b5:b6:4e:96,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778252601.873454,e2:6b:b3:eb:2f:de,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778252605.068634,2a:5c:b5:b6:4e:96,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252605.0742013,00:00:00:00:00:05,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252609.1650736,00:00:00:00:00:02,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252609.1660492,00:00:00:00:00:01,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252650.16084,e2:6b:b3:eb:2f:de,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252650.163504,00:00:00:00:00:06,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252662.416285,00:00:00:00:00:04,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252665.6782432,2a:5c:b5:b6:4e:96,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778252665.8747153,e2:6b:b3:eb:2f:de,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778252666.5132058,00:00:00:00:00:03,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252670.6048493,2a:5c:b5:b6:4e:96,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252674.7069714,00:00:00:00:00:05,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252678.7972682,00:00:00:00:00:02,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252678.7981136,00:00:00:00:00:01,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252731.736452,00:00:00:00:00:01,00:00:00:00:00:02,2048,10.0.1.1,10.0.1.2,1,N/A,N/A,0
1778252731.7391894,00:00:00:00:00:02,00:00:00:00:00:01,2048,10.0.1.2,10.0.1.1,1,N/A,N/A,0
1778252732.7376623,00:00:00:00:00:01,00:00:00:00:00:02,2048,10.0.1.1,10.0.1.2,1,N/A,N/A,0
1778252732.7401795,00:00:00:00:00:02,00:00:00:00:00:01,2048,10.0.1.2,10.0.1.1,1,N/A,N/A,0
1778252737.1654236,00:00:00:00:00:01,00:00:00:00:00:02,2054,N/A,N/A,N/A,N/A,N/A,0
1778252737.1662736,00:00:00:00:00:02,00:00:00:00:00:01,2054,N/A,N/A,N/A,N/A,N/A,0
1778252737.168951,00:00:00:00:00:02,00:00:00:00:00:01,2054,N/A,N/A,N/A,N/A,N/A,0
1778252737.169761,00:00:00:00:00:01,00:00:00:00:00:02,2054,N/A,N/A,N/A,N/A,N/A,0
1778252760.7216587,e2:6b:b3:eb:2f:de,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778252760.7238953,00:00:00:00:00:06,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254334.6914015,7a:11:bb:88:e7:75,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254334.7002692,00:00:00:00:00:03,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254334.7005155,00:00:00:00:00:03,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254334.7006721,00:00:00:00:00:03,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254334.701095,00:00:00:00:00:03,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254334.7012534,00:00:00:00:00:03,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254334.7014036,00:00:00:00:00:03,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254334.7277455,00:00:00:00:00:01,ff:ff:ff:ff:ff:ff,2054,N/A,N/A,N/A,N/A,N/A,0
1778254334.7287672,00:00:00:00:00:02,00:00:00:00:00:01,2054,N/A,N/A,N/A,N/A,N/A,0
1778254334.7293568,00:00:00:00:00:01,00:00:00:00:00:02,2048,10.0.1.1,10.0.1.2,1,N/A,N/A,0
1778254334.729945,00:00:00:00:00:02,00:00:00:00:00:01,2048,10.0.1.2,10.0.1.1,1,N/A,N/A,0
1778254334.7367353,00:00:00:00:00:02,00:00:00:00:00:01,2048,10.0.1.2,10.0.1.1,1,N/A,N/A,0
1778254334.7373378,00:00:00:00:00:01,00:00:00:00:00:02,2048,10.0.1.1,10.0.1.2,1,N/A,N/A,0
1778254334.7422192,00:00:00:00:00:05,33:33:ff:00:00:05,34525,N/A,N/A,N/A,N/A,N/A,0
1778254334.7484505,00:00:00:00:00:03,ff:ff:ff:ff:ff:ff,2054,N/A,N/A,N/A,N/A,N/A,0
1778254334.7673626,00:00:00:00:00:05,ff:ff:ff:ff:ff:ff,2054,N/A,N/A,N/A,N/A,N/A,0
1778254334.8137188,16:d7:c7:6f:06:5c,33:33:ff:6f:06:5c,34525,N/A,N/A,N/A,N/A,N/A,0
1778254334.9256957,7a:11:bb:88:e7:75,33:33:ff:88:e7:75,34525,N/A,N/A,N/A,N/A,N/A,0
1778254334.9294724,00:00:00:00:00:04,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254334.9443913,00:00:00:00:00:03,33:33:ff:00:00:03,34525,N/A,N/A,N/A,N/A,N/A,0
1778254335.0370207,00:00:00:00:00:02,33:33:ff:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254335.0432932,00:00:00:00:00:06,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254335.0470512,16:d7:c7:6f:06:5c,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254335.1199598,00:00:00:00:00:04,33:33:ff:00:00:04,34525,N/A,N/A,N/A,N/A,N/A,0
1778254335.1811056,00:00:00:00:00:01,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254335.3097372,00:00:00:00:00:01,33:33:ff:00:00:01,34525,N/A,N/A,N/A,N/A,N/A,0
1778254335.374078,00:00:00:00:00:02,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254335.5069005,00:00:00:00:00:05,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254335.6390965,00:00:00:00:00:06,33:33:ff:00:00:06,34525,N/A,N/A,N/A,N/A,N/A,0
1778254335.7662742,00:00:00:00:00:05,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254335.7671432,00:00:00:00:00:05,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254335.8068497,00:00:00:00:00:05,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254335.8336234,16:d7:c7:6f:06:5c,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254335.8344731,16:d7:c7:6f:06:5c,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254335.8352978,16:d7:c7:6f:06:5c,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254335.9243186,16:d7:c7:6f:06:5c,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254335.9307332,16:d7:c7:6f:06:5c,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254335.9537864,7a:11:bb:88:e7:75,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254335.9546442,7a:11:bb:88:e7:75,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254335.9556882,7a:11:bb:88:e7:75,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254335.9578204,00:00:00:00:00:03,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254335.9588158,00:00:00:00:00:03,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.049946,7a:11:bb:88:e7:75,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254336.055083,7a:11:bb:88:e7:75,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254336.0783176,00:00:00:00:00:02,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.0792277,00:00:00:00:00:02,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.1516948,00:00:00:00:00:04,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.1525528,00:00:00:00:00:04,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.1823258,16:d7:c7:6f:06:5c,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254336.2120376,16:d7:c7:6f:06:5c,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.3062234,7a:11:bb:88:e7:75,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254336.3340666,00:00:00:00:00:01,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.334937,00:00:00:00:00:01,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.3761678,00:00:00:00:00:04,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.433025,16:d7:c7:6f:06:5c,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254336.4847784,00:00:00:00:00:02,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.557574,7a:11:bb:88:e7:75,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254336.5920339,16:d7:c7:6f:06:5c,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.6301033,00:00:00:00:00:01,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.6331043,16:d7:c7:6f:06:5c,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254336.6609042,00:00:00:00:00:06,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.6617522,00:00:00:00:00:06,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.7577271,7a:11:bb:88:e7:75,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254336.7854743,00:00:00:00:00:03,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.8458729,7a:11:bb:88:e7:75,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.9094222,7a:11:bb:88:e7:75,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.9138145,00:00:00:00:00:06,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.922694,16:d7:c7:6f:06:5c,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254337.050882,7a:11:bb:88:e7:75,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254337.6872733,16:d7:c7:6f:06:5c,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254337.812418,7a:11:bb:88:e7:75,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254338.926669,16:d7:c7:6f:06:5c,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254339.0508244,7a:11:bb:88:e7:75,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254339.5967343,7a:11:bb:88:e7:75,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254339.7310247,00:00:00:00:00:05,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254339.7426686,16:d7:c7:6f:06:5c,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254339.792252,00:00:00:00:00:03,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254339.8575892,16:d7:c7:6f:06:5c,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254339.8585587,00:00:00:00:00:04,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254339.8683379,7a:11:bb:88:e7:75,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254340.0454588,00:00:00:00:00:02,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254340.2362688,00:00:00:00:00:02,00:00:00:00:00:01,2054,N/A,N/A,N/A,N/A,N/A,0
1778254340.2380788,00:00:00:00:00:01,00:00:00:00:00:02,2054,N/A,N/A,N/A,N/A,N/A,0
1778254340.7497284,00:00:00:00:00:01,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254340.755739,00:00:00:00:00:06,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254342.9240015,16:d7:c7:6f:06:5c,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254343.049624,7a:11:bb:88:e7:75,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254346.892691,7a:11:bb:88:e7:75,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254347.917145,00:00:00:00:00:02,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254347.9230719,00:00:00:00:00:04,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254347.9238963,00:00:00:00:00:03,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254347.9258866,00:00:00:00:00:05,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254348.432305,16:d7:c7:6f:06:5c,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254348.9465053,00:00:00:00:00:06,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254349.4527023,00:00:00:00:00:01,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254350.9269238,16:d7:c7:6f:06:5c,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
