timestamp,src_mac,dst_mac,eth_type,src_ip,dst_ip,protocol,src_port,dst_port,label
1778254335.7574089,00:00:00:00:00:05,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254335.7584057,00:00:00:00:00:05,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254335.8008394,00:00:00:00:00:05,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254335.8272862,9e:92:9d:1a:d7:30,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254335.8285837,9e:92:9d:1a:d7:30,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254335.829473,9e:92:9d:1a:d7:30,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254335.8606584,9e:92:9d:1a:d7:30,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254335.9003072,9e:92:9d:1a:d7:30,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254335.9216094,9e:92:9d:1a:d7:30,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254335.9284241,9e:92:9d:1a:d7:30,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254335.9548786,00:00:00:00:00:03,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254335.9556897,00:00:00:00:00:03,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.0862455,00:00:00:00:00:02,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.0870533,00:00:00:00:00:02,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.1511962,00:00:00:00:00:04,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.152055,00:00:00:00:00:04,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.1790698,9e:92:9d:1a:d7:30,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254336.2131472,ee:dc:84:05:50:6a,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.214447,ee:dc:84:05:50:6a,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.2158315,ee:dc:84:05:50:6a,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.3095703,ee:dc:84:05:50:6a,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254336.314699,ee:dc:84:05:50:6a,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254336.342368,00:00:00:00:00:01,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.3432171,00:00:00:00:00:01,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.376401,00:00:00:00:00:04,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.4296813,9e:92:9d:1a:d7:30,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254336.4905565,00:00:00:00:00:02,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.504083,ee:dc:84:05:50:6a,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.5650153,ee:dc:84:05:50:6a,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254336.6291938,9e:92:9d:1a:d7:30,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254336.6333644,ee:dc:84:05:50:6a,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.635766,00:00:00:00:00:01,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.6530056,00:00:00:00:00:06,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.6538532,00:00:00:00:00:06,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.7854743,00:00:00:00:00:03,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.815522,ee:dc:84:05:50:6a,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254336.908795,00:00:00:00:00:06,33:33:00:00:00:16,34525,N/A,N/A,N/A,N/A,N/A,0
1778254336.9211557,9e:92:9d:1a:d7:30,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254337.0159023,ee:dc:84:05:50:6a,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254337.3100924,ee:dc:84:05:50:6a,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254337.6843102,9e:92:9d:1a:d7:30,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254338.0713482,ee:dc:84:05:50:6a,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254338.9238932,9e:92:9d:1a:d7:30,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254339.3113005,ee:dc:84:05:50:6a,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254339.468807,9e:92:9d:1a:d7:30,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254339.7249591,00:00:00:00:00:05,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254339.7396936,9e:92:9d:1a:d7:30,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254339.7922523,00:00:00:00:00:03,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254339.8571994,00:00:00:00:00:04,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254340.0475094,ee:dc:84:05:50:6a,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254340.0507324,00:00:00:00:00:02,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254340.1277528,ee:dc:84:05:50:6a,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254340.2367632,00:00:00:00:00:06,00:00:00:00:00:05,2054,N/A,N/A,N/A,N/A,N/A,0
1778254340.2388172,00:00:00:00:00:05,00:00:00:00:00:06,2054,N/A,N/A,N/A,N/A,N/A,0
1778254340.7489295,00:00:00:00:00:06,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254340.7564325,00:00:00:00:00:01,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254342.923125,9e:92:9d:1a:d7:30,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254343.307809,ee:dc:84:05:50:6a,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254346.8927777,9e:92:9d:1a:d7:30,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254347.9169054,00:00:00:00:00:05,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254347.924119,00:00:00:00:00:04,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254347.924989,ee:dc:84:05:50:6a,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254347.9261558,00:00:00:00:00:03,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254347.9286466,00:00:00:00:00:02,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254348.9409623,00:00:00:00:00:06,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254349.4586382,00:00:00:00:00:01,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254350.9252257,9e:92:9d:1a:d7:30,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254351.312561,ee:dc:84:05:50:6a,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254361.741655,9e:92:9d:1a:d7:30,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254362.7683375,ee:dc:84:05:50:6a,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254362.771033,00:00:00:00:00:02,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254363.2772515,00:00:00:00:00:05,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254363.2802718,00:00:00:00:00:04,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254364.3020692,00:00:00:00:00:06,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254364.3047588,00:00:00:00:00:03,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254366.8668728,00:00:00:00:00:01,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254366.9263437,9e:92:9d:1a:d7:30,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254367.3133,ee:dc:84:05:50:6a,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254389.9012105,9e:92:9d:1a:d7:30,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254390.416319,ee:dc:84:05:50:6a,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254392.465604,00:00:00:00:00:02,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254392.9766998,00:00:00:00:00:04,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254393.9972265,00:00:00:00:00:06,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254394.5078924,00:00:00:00:00:05,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254395.5336242,00:00:00:00:00:03,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254398.927745,9e:92:9d:1a:d7:30,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254399.3098524,ee:dc:84:05:50:6a,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254403.2206807,00:00:00:00:00:01,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254444.1730058,9e:92:9d:1a:d7:30,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254448.2701712,ee:dc:84:05:50:6a,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254452.3708346,00:00:00:00:00:02,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254456.2308104,00:00:00:00:00:01,ff:ff:ff:ff:ff:ff,2054,N/A,N/A,N/A,N/A,N/A,0
1778254456.4626102,00:00:00:00:00:05,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254456.4638922,00:00:00:00:00:06,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254456.4671552,00:00:00:00:00:04,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254456.4680572,00:00:00:00:00:03,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254462.9276621,9e:92:9d:1a:d7:30,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254463.3111432,ee:dc:84:05:50:6a,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254468.7517135,00:00:00:00:00:01,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254490.6014152,00:00:00:00:00:02,ff:ff:ff:ff:ff:ff,2054,N/A,N/A,N/A,N/A,N/A,0
1778254554.7665193,9e:92:9d:1a:d7:30,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254562.960877,ee:dc:84:05:50:6a,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254567.058395,00:00:00:00:00:02,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254579.3404143,00:00:00:00:00:06,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254579.3424275,00:00:00:00:00:03,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254583.4409888,00:00:00:00:00:04,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254587.5333726,00:00:00:00:00:05,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254590.9282439,9e:92:9d:1a:d7:30,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254591.3159063,ee:dc:84:05:50:6a,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254599.8264704,00:00:00:00:00:01,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254775.9490004,9e:92:9d:1a:d7:30,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254784.1459334,ee:dc:84:05:50:6a,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254784.1507683,00:00:00:00:00:02,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254816.9090712,00:00:00:00:00:06,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254821.007842,00:00:00:00:00:03,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254825.1046498,00:00:00:00:00:04,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254846.929661,9e:92:9d:1a:d7:30,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254847.3144586,ee:dc:84:05:50:6a,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254874.2538388,00:00:00:00:00:05,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254874.2610977,00:00:00:00:00:01,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254933.7113004,00:00:00:00:00:02,ff:ff:ff:ff:ff:ff,2054,N/A,N/A,N/A,N/A,N/A,0
1778254970.5414016,00:00:00:00:00:01,ff:ff:ff:ff:ff:ff,2054,N/A,N/A,N/A,N/A,N/A,0
1778254996.0601103,00:00:00:00:00:02,ff:ff:ff:ff:ff:ff,2054,N/A,N/A,N/A,N/A,N/A,0
1778255201.9358542,9e:92:9d:1a:d7:30,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778255234.7060263,ee:dc:84:05:50:6a,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778255234.7105746,00:00:00:00:00:02,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778255267.4691968,00:00:00:00:00:06,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778255300.2411861,00:00:00:00:00:03,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778255333.0050452,00:00:00:00:00:04,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778255358.9306757,9e:92:9d:1a:d7:30,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778255359.3185334,ee:dc:84:05:50:6a,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778255398.540936,00:00:00:00:00:05,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778255431.3149505,00:00:00:00:00:01,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778256021.133214,9e:92:9d:1a:d7:30,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778256086.6724522,ee:dc:84:05:50:6a,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778256152.2051125,00:00:00:00:00:06,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778256152.2117817,00:00:00:00:00:02,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
